comm_id;parliament_id;comm_name;comm_maintype;comm_subtype;comm_maintype_abb;comm_subtype_abb;seats;comm_start;comm_end
DE_NT-BT_1994__CO|VgA;DE_NT-BT_1994;Verteidigungsausschuss;CO;NA;VgA;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|VgA;DE_NT-BT_1998;Verteidigungsausschuss;CO;NA;VgA;NA;NC;26oct1998;16oct2002
DE_NT-BT_1949__CO|WaPrA;DE_NT-BT_1949;Wahlprüfungsausschuss;CO;NA;WaPrA;NA;NC;07sep1949;05oct1953
DE_NT-BT_1957__CO|AfWaPrImGeO;DE_NT-BT_1957;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfWaPrImGeO;DE_NT-BT_1961;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;17oct1961;18oct1965
DE_NT-BT_1965__CO|AfWaPrImGeO;DE_NT-BT_1965;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;19oct1965;19oct1969
DE_NT-BT_1969__CO|AfWaPrImGeO;DE_NT-BT_1969;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AfWaPrImGeO;DE_NT-BT_1972;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AfWaPrImGeO;DE_NT-BT_1976;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|AfWaPrImGeO;DE_NT-BT_1980;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AfWaPrImGeO;DE_NT-BT_1983;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfWaPrImGeO;DE_NT-BT_1987;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfWaPrImGeO;DE_NT-BT_1990;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfWaPrImGeO;DE_NT-BT_1994;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|AfWaPrImGeO;DE_NT-BT_1998;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;26oct1998;16oct2002
DE_NT-BT_1949__CO|WaReA;DE_NT-BT_1949;Wahlrechtsausschuss;CO;NA;WaReA;NA;NC;26mar1953;05oct1953
DE_NT-BT_1949__CO|AgemArt45;DE_NT-BT_1949;Ausschuss zur Wahrung der Rechte der Volksvertretung gemäss Artikel 45 des Grundgesetzes;CO;NA;AgemArt45;NA;NC;07sep1949;05oct1953
DE_NT-BT_1969__CO|AgemArt45;DE_NT-BT_1969;Ausschuss zur Wahrung der Rechte der Volksvertretung gemäss Artikel 45 des Grundgesetzes;CO;NA;AgemArt45;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AgemArt45;DE_NT-BT_1972;Ausschuss zur Wahrung der Rechte der Volksvertretung gemäss Artikel 45 des Grundgesetzes;CO;NA;AgemArt45;NA;NC;13dec1972;13dec1976
DE_NT-BT_1949__CO|AfWiAbWoWe;DE_NT-BT_1949;Ausschuss für Wiederaufbau und Wohnungswesen;CO;NA;AfWiAbWoWe;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfWiAbWoWe;DE_NT-BT_1953;Ausschuss für Wiederaufbau und Wohnungswesen;CO;NA;AfWiAbWoWe;NA;NC;06oct1953;14oct1957
DE_NT-BT_1953__CO|AfWiGuM;DE_NT-BT_1953;Ausschuss für Wiedergutmachung;CO;NA;AfWiGuM;NA;NC;17feb1955;14oct1957
DE_NT-BT_1957__CO|AfWiGuM;DE_NT-BT_1957;Ausschuss für Wiedergutmachung;CO;NA;AfWiGuM;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfWiGuM;DE_NT-BT_1961;Ausschuss für Wiedergutmachung;CO;NA;AfWiGuM;NA;NC;17oct1961;18oct1965
DE_NT-BT_1949__CO|AfWi;DE_NT-BT_1949;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfWi;DE_NT-BT_1953;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;06oct1953;14oct1957
DE_NT-BT_1957__CO|AfWi;DE_NT-BT_1957;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfWi;DE_NT-BT_1961;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;17oct1961;18oct1965
DE_NT-BT_1969__CO|AfWi;DE_NT-BT_1969;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AfWi;DE_NT-BT_1972;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AfWi;DE_NT-BT_1976;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|AfWi;DE_NT-BT_1980;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AfWi;DE_NT-BT_1983;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfWi;DE_NT-BT_1987;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfWi;DE_NT-BT_1990;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfWi;DE_NT-BT_1994;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;10nov1994;25oct1998
DE_NT-BT_1965__CO|AfWiMiF;DE_NT-BT_1965;Ausschuss für wirtschaft und Mittelstandsfragen;CO;NA;AfWiMiF;NA;NC;19oct1965;19oct1969
DE_NT-BT_1998__CO|AfWiTe;DE_NT-BT_1998;Ausschuss für Wirtschaft und Technologie;CO;NA;AfWiTe;NA;NC;26oct1998;16oct2002
DE_NT-BT_1969__CO|AfWiZsmA;DE_NT-BT_1969;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AfWiZsmA;DE_NT-BT_1972;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AfWiZsmA;DE_NT-BT_1976;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|AfWiZsmA;DE_NT-BT_1980;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AfWiZsmA;DE_NT-BT_1983;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfWiZsmA;DE_NT-BT_1987;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfWiZsmA;DE_NT-BT_1990;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfWiZsmA;DE_NT-BT_1994;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|AfWiZsmAEnt;DE_NT-BT_1998;Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung;CO;NA;AfWiZsmAEnt;NA;NC;26oct1998;16oct2002
DE_NT-BT_1965__CO|AfWisKuPolPub;DE_NT-BT_1965;Ausschuss für Wissenschaft, Kulturpolitik und Publizistik;CO;NA;AfWisKuPolPub;NA;NC;19oct1965;19oct1969
DE_NT-BT_1957__CO|AfWoWeBRe;DE_NT-BT_1957;Ausschuss für Wohnungswesen, Bau- und Bodenrecht;CO;NA;AfWoWeBRe;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfWoWeStBRo;DE_NT-BT_1961;Ausschuss für Wohnungswesen, Städtebau und Raumordnung;CO;NA;AfWoWeStBRo;NA;NC;19dec1962;18oct1965
DE_NT-BT_1961__CO|AfKomPolSozH;DE_NT-BT_1961;Ausschuss für Kommunalpolitik und Sozialhilfe;CO;NA;AfKomPolSozH;NA;NC;17oct1961;18oct1965
DE_NT-BT_1953__CO|AfWahPrIm;DE_NT-BT_1953;Ausschuss für Wahlprüfung und Immunität;CO;NA;AfWahPrIm;NA;NC;06oct1953;14oct1957
DE_NT-BT_1983__CO|AfErAgrFor;DE_NT-BT_1983;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfErAgrFor;DE_NT-BT_1987;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfErAgrFor;DE_NT-BT_1990;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfErAgrFor;DE_NT-BT_1994;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;10nov1994;25oct1998
DE_NT-BT_2009__CO|PetA;DE_NT-BT_2009;Petitionsausschuss;CO;NA;PetA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfGes;DE_NT-BT_2009;Ausschuss für Gesundheit;CO;NA;AfGes;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfTou;DE_NT-BT_2009;Ausschuss für Tourismus;CO;NA;AfTou;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfAEU;DE_NT-BT_2009;Ausschuss für die Angelegenheiten der Europäischen Union;CO;NA;AfAEU;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfIn;DE_NT-BT_2009;Innenausschuss;CO;NA;AfIn;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|ReA;DE_NT-BT_2009;Rechtsausschuss;CO;NA;ReA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|HaHaA;DE_NT-BT_2009;Haushaltsausschuss;CO;NA;HaHaA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AuswA;DE_NT-BT_2009;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|VgA;DE_NT-BT_2009;Verteidigungsausschuss;CO;NA;VgA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfBiWiTef;DE_NT-BT_2009;Ausschuss für Bildung, Forschung und Technikfolgenabschätzung;CO;NA;AfBiWiTef;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|FinanzA;DE_NT-BT_2009;Finanzausschuss;CO;NA;FinanzA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfWiTe;DE_NT-BT_2009;Ausschuss für Wirtschaft und Technologie;CO;NA;AfWiTe;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfWiZsmAEnt;DE_NT-BT_2009;Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung;CO;NA;AfWiZsmAEnt;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AArbSoz;DE_NT-BT_2009;Ausschuss für Arbeit und Soziales;CO;NA;AArbSoz;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AVerkBaStEnt;DE_NT-BT_2009;Ausschuss für Verkehr, Bau und Stadtentwicklung;CO;NA;AVerkBaStEnt;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfFamSeFraJug;DE_NT-BT_2009;Ausschuss für Familie, Senioren, Frauen und Jugend;CO;NA;AfFamSeFraJug;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfKulMed;DE_NT-BT_2009;Ausschuss für Kultur und Medien;CO;NA;AfKulMed;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfUwNaSReaS;DE_NT-BT_2009;Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit;CO;NA;AfUwNaSReaS;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|SpoA;DE_NT-BT_2009;Sportausschuss;CO;NA;SpoA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfWaPrImGeO;DE_NT-BT_2009;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfMeReHuHi;DE_NT-BT_2009;Ausschuss für Menschenrechte und humanitäre Hilfe;CO;NA;AfMeReHuHi;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AVerSErLW;DE_NT-BT_2009;Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz;CO;NA;AVerSErLW;NA;NC;27oct2009;21oct2013
DE_NT-BT_2013__CO|HptA;DE_NT-BT_2013;Hauptausschuss;CO;NA;HptA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AuswA;DE_NT-BT_2013;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|VgA;DE_NT-BT_2013;Verteidigungsausschuss;CO;NA;VgA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfWiZsmAEnt;DE_NT-BT_2013;Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung;CO;NA;AfWiZsmAEnt;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfGes;DE_NT-BT_2013;Ausschuss für Gesundheit;CO;NA;AfGes;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfBiWiTef;DE_NT-BT_2013;Ausschuss für Bildung, Forschung und Technikfolgenabschätzung;CO;NA;AfBiWiTef;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfIn;DE_NT-BT_2013;Innenausschuss;CO;NA;AfIn;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfAEU;DE_NT-BT_2013;Ausschuss für die Angelegenheiten der Europäischen Union;CO;NA;AfAEU;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|PetA;DE_NT-BT_2013;Petitionsausschuss;CO;NA;PetA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfMeReHuHi;DE_NT-BT_2013;Ausschuss für Menschenrechte und humanitäre Hilfe;CO;NA;AfMeReHuHi;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|FinanzA;DE_NT-BT_2013;Finanzausschuss;CO;NA;FinanzA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AWirEne;DE_NT-BT_2013;Ausschuss für Wirtschaft und Energie;CO;NA;AWirEne;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|HaHaA;DE_NT-BT_2013;Haushaltsausschuss;CO;NA;HaHaA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|SpoA;DE_NT-BT_2013;Sportausschuss;CO;NA;SpoA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AErnLW;DE_NT-BT_2013;Ausschuss für Ernährung und Landwirtschaft;CO;NA;AErnLW;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AUmwNaSBaReaS;DE_NT-BT_2013;Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit;CO;NA;AUmwNaSBaReaS;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AArbSoz;DE_NT-BT_2013;Ausschuss für Arbeit und Soziales;CO;NA;AArbSoz;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfFamSeFraJug;DE_NT-BT_2013;Ausschuss für Familie, Senioren, Frauen und Jugend;CO;NA;AfFamSeFraJug;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AReVbS;DE_NT-BT_2013;Ausschuss für Recht und Verbraucherschutz;CO;NA;AReVbS;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfWaPrImGeO;DE_NT-BT_2013;Ausschuss für Wahlprüfung, Immunität u. Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfTou;DE_NT-BT_2013;Ausschuss für Tourismus;CO;NA;AfTou;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AVerDigIn;DE_NT-BT_2013;Ausschuss für Verkehr und digitale Infrastruktur;CO;NA;AVerDigIn;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|ADigAg;DE_NT-BT_2013;Ausschuss Digitale Agenda;CO;NA;ADigAg;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfKulMed;DE_NT-BT_2013;Ausschuss für Kultur und Medien;CO;NA;AfKulMed;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfErAgrFor;DE_NT-BT_2013;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfVerkBaWoWe;DE_NT-BT_2013;Ausschuss für Verkehr, Bau- und Wohnungswesen;CO;NA;AfVerkBaWoWe;NA;NC;22oct2013;23oct2017
DE_NT-BT_2005__CO|PetA;DE_NT-BT_2005;Petitionsausschuss;CO;NA;PetA;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|SpoA;DE_NT-BT_2005;Sportausschuss;CO;NA;SpoA;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfGes;DE_NT-BT_2005;Ausschuss für Gesundheit;CO;NA;AfGes;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfWiZsmAEnt;DE_NT-BT_2005;Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung;CO;NA;AfWiZsmAEnt;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfTou;DE_NT-BT_2005;Ausschuss für Tourismus;CO;NA;AfTou;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|VgA;DE_NT-BT_2005;Verteidigungsausschuss;CO;NA;VgA;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfMeReHuHi;DE_NT-BT_2005;Ausschuss für Menschenrechte und Humanitaere Hilfe;CO;NA;AfMeReHuHi;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfIn;DE_NT-BT_2005;Innenausschuss;CO;NA;AfIn;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|FinanzA;DE_NT-BT_2005;Finanzausschuss;CO;NA;FinanzA;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|HaHaA;DE_NT-BT_2005;Haushaltsausschusss;CO;NA;HaHaA;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfUwNaSReaS;DE_NT-BT_2005;Ausschuss für Umwelt Naturschutz und Reaktorsicherheit;CO;NA;AfUwNaSReaS;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfAEU;DE_NT-BT_2005;Ausschuss für Angelegenheiten der Europaeischen Union;CO;NA;AfAEU;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfWiTe;DE_NT-BT_2005;Ausschuss für Wirtschaft und Technologie;CO;NA;AfWiTe;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfBiWiTef;DE_NT-BT_2005;Ausschuss für Bildung Forschung und Technikfolgenabschaetzung;CO;NA;AfBiWiTef;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfKulMed;DE_NT-BT_2005;Ausschuss für Kultur und Medien;CO;NA;AfKulMed;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AArbSoz;DE_NT-BT_2005;Ausschuss für Arbeit und Soziales;CO;NA;AArbSoz;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AVerBaStEnt;DE_NT-BT_2005;Ausschuss für Verkehr Bau und Stadtentwicklung;CO;NA;AVerBaStEnt;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AuswA;DE_NT-BT_2005;Auswaertiger Ausschuss;CO;NA;AuswA;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AErnLwVbS;DE_NT-BT_2005;Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz;CO;NA;AErnLwVbS;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfFamSeFraJug;DE_NT-BT_2005;Ausschuss für Familie Senioren Frauen und Jugend;CO;NA;AfFamSeFraJug;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfWaPrImGeO;DE_NT-BT_2005;Ausschuss für Wahlpruefung Immunitaet u. Geschaeftsordnung;CO;NA;AfWaPrImGeO;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|ReA;DE_NT-BT_2005;Rechtsausschuss;CO;NA;ReA;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfErAgrFor;DE_NT-BT_2005;Ausschuss für Ernährung Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;18oct2005;26oct2009
DE_NT-BT_2005__CO|AfVerkBaWoWe;DE_NT-BT_2005;Ausschuss für Verkehr Bau- und Wohnungswesen;CO;NA;AfVerkBaWoWe;NA;NC;18oct2005;26oct2009
DE_NT-BT_2002__CO|VgA;DE_NT-BT_2002;Verteidigungsausschuss;CO;NA;VgA;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|PetA;DE_NT-BT_2002;Petitionsausschuss;CO;NA;PetA;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|HaHaA;DE_NT-BT_2002;Haushaltsausschuss;CO;NA;HaHaA;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AGesSozS;DE_NT-BT_2002;Ausschuss für Gesundheit und Soziale Sicherung;CO;NA;AGesSozS;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfWiZsmAEnt;DE_NT-BT_2002;Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung;CO;NA;AfWiZsmAEnt;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfIn;DE_NT-BT_2002;Innenausschuss;CO;NA;AfIn;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfFamSeFraJug;DE_NT-BT_2002;Ausschuss für Familie Senioren Frauen und Jugend;CO;NA;AfFamSeFraJug;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfAEU;DE_NT-BT_2002;Ausschuss für die Angelegenheiten der Europaischen Union;CO;NA;AfAEU;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfWaPrImGeO;DE_NT-BT_2002;Ausschuss für Wahlprufung Immunitat u. Geschaftsordnung;CO;NA;AfWaPrImGeO;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|ReA;DE_NT-BT_2002;Rechtsausschuss;CO;NA;ReA;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|FinanzA;DE_NT-BT_2002;Finanzausschuss;CO;NA;FinanzA;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfVerkBaWoWe;DE_NT-BT_2002;Ausschuss für Verkehr Bau- und Wohnungswesen;CO;NA;AfVerkBaWoWe;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AErnLwVbS;DE_NT-BT_2002;Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz;CO;NA;AErnLwVbS;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfUwNaSReaS;DE_NT-BT_2002;Ausschuss für Umwelt Naturschutz und Reaktorsicherheit;CO;NA;AfUwNaSReaS;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|WaPrA;DE_NT-BT_2002;Wahlprufungsausschuss;CO;NA;WaPrA;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfKulMed;DE_NT-BT_2002;Ausschuss für Kultur und Medien;CO;NA;AfKulMed;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AWirArb;DE_NT-BT_2002;Ausschuss für Wirtschaft und Arbeit;CO;NA;AWirArb;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AuswA;DE_NT-BT_2002;Auswartiger Ausschuss;CO;NA;AuswA;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfMeReHuHi;DE_NT-BT_2002;Ausschuss für Menschenrechte und humanitare Hilfe;CO;NA;AfMeReHuHi;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfTou;DE_NT-BT_2002;Ausschuss für Tourismus;CO;NA;AfTou;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|SpoA;DE_NT-BT_2002;Sportausschuss;CO;NA;SpoA;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfErAgrFor;DE_NT-BT_2002;Ausschuss für Ernahrung Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfBiWiTef;DE_NT-BT_2002;Ausschuss für Bildung Forschung und Technikfolgenabschatzung  ;CO;NA;AfBiWiTef;NA;NC;17oct2002;17oct2005
DE_NT-BT_2002__CO|AfWiZsmA;DE_NT-BT_2002;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;17oct2002;17oct2005
DE_NT-BT_1949__FA|LB;DE_NT-BT_1949;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1953__FA|LB;DE_NT-BT_1953;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1957__FA|LB;DE_NT-BT_1957;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1961__FA|LB;DE_NT-BT_1961;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1965__FA|LB;DE_NT-BT_1965;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1969__FA|LB;DE_NT-BT_1969;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1972__FA|LB;DE_NT-BT_1972;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1976__FA|LB;DE_NT-BT_1976;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1980__FA|LB;DE_NT-BT_1980;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1983__FA|LB;DE_NT-BT_1983;Leadership body;FA;NA;LB;NA;NC;NC;NC
