"","x"
"19584",TRUE
"19585",TRUE
"19586",TRUE
"19587",TRUE
"19588",TRUE
"19589",TRUE
"19590",TRUE
"19591",TRUE
"19592",TRUE
"19593",TRUE
"19594",TRUE
"19595",TRUE
"19596",TRUE
"19597",TRUE
"19598",TRUE
"19599",TRUE
"19600",TRUE
"19601",TRUE
"19602",TRUE
"19603",TRUE
"19604",TRUE
"19605",TRUE
"19606",TRUE
"19607",TRUE
"19608",TRUE
"19609",TRUE
"19610",TRUE
"19611",TRUE
"19612",TRUE
"19613",TRUE
"19614",TRUE
"19615",TRUE
"19616",TRUE
"19617",TRUE
"19618",TRUE
"19619",TRUE
"19620",TRUE
"19621",TRUE
"19622",TRUE
"19623",TRUE
"19624",TRUE
"19625",TRUE
"19626",TRUE
"19627",TRUE
"19628",TRUE
"19629",TRUE
"19630",TRUE
"19631",TRUE
"19632",TRUE
"19633",TRUE
"19634",TRUE
"19635",TRUE
"19636",TRUE
"19637",TRUE
"19638",TRUE
"19639",TRUE
"19640",TRUE
"19641",TRUE
"19642",TRUE
"19643",TRUE
"19644",TRUE
"19645",TRUE
"19646",TRUE
"19647",TRUE
"19648",TRUE
"19649",TRUE
"19650",TRUE
"19651",TRUE
"19652",TRUE
"19653",TRUE
"19654",TRUE
"19655",TRUE
"19656",TRUE
"19657",TRUE
"19658",TRUE
"19659",TRUE
"19660",TRUE
"19661",TRUE
"19662",TRUE
"19663",TRUE
"19664",TRUE
"19665",TRUE
"19666",TRUE
"19667",TRUE
"19668",TRUE
"19669",TRUE
"19670",TRUE
"19671",TRUE
"19672",TRUE
"19673",TRUE
"19674",TRUE
"19675",TRUE
"19676",TRUE
"19677",TRUE
"19678",TRUE
"19679",TRUE
"19680",TRUE
"19681",TRUE
"19682",TRUE
"19683",TRUE
"19684",TRUE
"19685",TRUE
"19686",TRUE
"19687",TRUE
"19688",TRUE
"19689",TRUE
"19690",TRUE
"19691",TRUE
"19692",TRUE
"19693",TRUE
"19694",TRUE
"19695",TRUE
"19696",TRUE
"19697",TRUE
"19698",TRUE
"19699",TRUE
"19700",TRUE
"19701",TRUE
"19702",TRUE
"19703",TRUE
"19704",TRUE
"19705",TRUE
"19706",TRUE
"19707",TRUE
"19708",TRUE
"19709",TRUE
"19710",TRUE
"19711",TRUE
"19712",TRUE
"19713",TRUE
"19714",TRUE
"19715",TRUE
"19716",TRUE
"19717",TRUE
"19718",TRUE
"19719",TRUE
"19720",TRUE
"19721",TRUE
"19722",TRUE
"19723",TRUE
"19724",TRUE
"19725",TRUE
"19726",TRUE
"19727",TRUE
"19728",TRUE
"19729",TRUE
"19730",TRUE
"19731",TRUE
"19732",TRUE
"19733",TRUE
"19734",TRUE
"19735",TRUE
"19736",TRUE
"19737",TRUE
"19738",TRUE
"19739",TRUE
"19740",TRUE
"19741",TRUE
"19742",TRUE
"19743",TRUE
"19744",TRUE
"19745",TRUE
"19746",TRUE
"19747",TRUE
"19748",TRUE
"19749",TRUE
"19750",TRUE
"19751",TRUE
"19752",TRUE
"19753",TRUE
"19754",TRUE
"19755",TRUE
"19756",TRUE
"19757",TRUE
"19758",TRUE
"19759",TRUE
"19760",TRUE
"19761",TRUE
"19762",TRUE
"19763",TRUE
"19764",TRUE
"19765",TRUE
"19766",TRUE
"19767",TRUE
"19768",TRUE
"19769",TRUE
"19770",TRUE
"19771",TRUE
"19772",TRUE
"19773",TRUE
"19774",TRUE
"19775",TRUE
"19776",TRUE
"19777",TRUE
"19778",TRUE
"19779",TRUE
"19780",TRUE
"19781",TRUE
"19782",TRUE
"19783",TRUE
"19784",TRUE
"19785",TRUE
"19786",TRUE
"19787",TRUE
"19788",TRUE
"19789",TRUE
"19790",TRUE
"19791",TRUE
"19792",TRUE
"19793",TRUE
"19794",TRUE
"19795",TRUE
"19796",TRUE
"19797",TRUE
"19798",TRUE
"19799",TRUE
"19800",TRUE
"19801",TRUE
"19802",TRUE
"19803",TRUE
"19804",TRUE
"19805",TRUE
"19806",TRUE
"19807",TRUE
"19808",TRUE
"19809",TRUE
"19810",TRUE
"19811",TRUE
"19812",TRUE
"19813",TRUE
"19814",TRUE
"19815",TRUE
"19816",TRUE
"19817",TRUE
"19818",TRUE
"19819",TRUE
"19820",TRUE
"19821",TRUE
"19822",TRUE
"19823",TRUE
"19824",TRUE
"19825",TRUE
"19826",TRUE
"19827",TRUE
"19828",TRUE
"19829",TRUE
"19830",TRUE
"19831",TRUE
"19832",TRUE
"19833",TRUE
"19834",TRUE
"19835",TRUE
"19836",TRUE
"19837",TRUE
"19838",TRUE
"19839",TRUE
"19840",TRUE
"19841",TRUE
"19842",TRUE
"19843",TRUE
"19844",TRUE
"19845",TRUE
"19846",TRUE
"19847",TRUE
"19848",TRUE
"19849",TRUE
"19850",TRUE
"19851",TRUE
"19852",TRUE
"19853",TRUE
"19854",TRUE
"19855",TRUE
"19856",TRUE
"19857",TRUE
"19858",TRUE
"19859",TRUE
"19860",TRUE
"19861",TRUE
"19862",TRUE
"19863",TRUE
"19864",TRUE
"19865",TRUE
"19866",TRUE
"19867",TRUE
"19868",TRUE
"19869",TRUE
"19870",TRUE
"19871",TRUE
"19872",TRUE
"19873",TRUE
"19874",TRUE
"19875",TRUE
"19876",TRUE
"19877",TRUE
"19878",TRUE
"19879",TRUE
"19880",TRUE
"19881",TRUE
"19882",TRUE
"19883",TRUE
"19884",TRUE
"19885",TRUE
"19886",TRUE
"19887",TRUE
"19888",TRUE
"19889",TRUE
"19890",TRUE
"19891",TRUE
"19892",TRUE
"19893",TRUE
"19894",TRUE
"19895",TRUE
"19896",TRUE
"19897",TRUE
"19898",TRUE
"19899",TRUE
"19900",TRUE
"19901",TRUE
"19902",TRUE
"19903",TRUE
"19904",TRUE
"19905",TRUE
"19906",TRUE
"19907",TRUE
"19908",TRUE
"19909",TRUE
"19910",TRUE
"19911",TRUE
"19912",TRUE
"19913",TRUE
"19914",TRUE
"19915",TRUE
"19916",TRUE
"19917",TRUE
"19918",TRUE
"19919",TRUE
"19920",TRUE
"19921",TRUE
"19922",TRUE
"19923",TRUE
"19924",TRUE
"19925",TRUE
"19926",TRUE
"19927",TRUE
"19928",TRUE
"19929",TRUE
"19930",TRUE
"19931",TRUE
"19932",TRUE
"19933",TRUE
"19934",TRUE
"19935",TRUE
"19936",TRUE
"19937",TRUE
"19938",TRUE
"19939",TRUE
"19940",TRUE
"19941",TRUE
"19942",TRUE
"19943",TRUE
"19944",TRUE
"19945",TRUE
"19946",TRUE
"19947",TRUE
"19948",TRUE
"19949",TRUE
"19950",TRUE
"19951",TRUE
"19952",TRUE
"19953",TRUE
"19954",TRUE
"19955",TRUE
"19956",TRUE
"19957",TRUE
"19958",TRUE
"19959",TRUE
"19960",TRUE
"19961",TRUE
"19962",TRUE
"19963",TRUE
"19964",TRUE
"19965",TRUE
"19966",TRUE
"19967",TRUE
"19968",TRUE
"19969",TRUE
"19970",TRUE
"19971",TRUE
"19972",TRUE
"19973",TRUE
"19974",TRUE
"19975",TRUE
"19976",TRUE
"19977",TRUE
"19978",TRUE
"19979",TRUE
"19980",TRUE
"19981",TRUE
"19982",TRUE
"19983",TRUE
"19984",TRUE
"19985",TRUE
"19986",TRUE
"19987",TRUE
"19988",TRUE
"19989",TRUE
"19990",TRUE
"19991",TRUE
"19992",TRUE
"19993",TRUE
"19994",TRUE
"19995",TRUE
"19996",TRUE
"19997",TRUE
"19998",TRUE
"19999",TRUE
"20000",TRUE
"20001",TRUE
"20002",TRUE
"20003",TRUE
"20004",TRUE
"20005",TRUE
"20006",TRUE
"20007",TRUE
"20008",TRUE
"20009",TRUE
"20010",TRUE
"20011",TRUE
"20012",TRUE
"20013",TRUE
"20014",TRUE
"20015",TRUE
"20016",TRUE
"20017",TRUE
"20018",TRUE
"20019",TRUE
"20020",TRUE
"20021",TRUE
"20022",TRUE
"20023",TRUE
"20024",TRUE
"20025",TRUE
"20026",TRUE
"20027",TRUE
"20028",TRUE
"20029",TRUE
"20030",TRUE
"20031",TRUE
"20032",TRUE
"20033",TRUE
"20034",TRUE
"20035",TRUE
"20036",TRUE
"20037",TRUE
"20038",TRUE
"20039",TRUE
"20040",TRUE
"20041",TRUE
"20042",TRUE
"20043",TRUE
"20044",TRUE
"20045",TRUE
"20046",TRUE
"20047",TRUE
"20048",TRUE
"20049",TRUE
"20050",TRUE
"20051",TRUE
"20052",TRUE
"20053",TRUE
"20054",TRUE
"20055",TRUE
"20056",TRUE
"20057",TRUE
"20058",TRUE
"20059",TRUE
"20060",TRUE
"20061",TRUE
"20062",TRUE
"20063",TRUE
"20064",TRUE
"20065",TRUE
"20066",TRUE
"20067",TRUE
"20068",TRUE
"20069",TRUE
"20070",TRUE
"20071",TRUE
"20072",TRUE
"20073",TRUE
"20074",TRUE
"20075",TRUE
"20076",TRUE
"20077",TRUE
"20078",TRUE
"20079",TRUE
"20080",TRUE
"20081",TRUE
"20082",TRUE
"20083",TRUE
"20084",TRUE
"20085",TRUE
"20086",TRUE
"20087",TRUE
"20088",TRUE
"20089",TRUE
"20090",TRUE
"20091",TRUE
"20092",TRUE
"20093",TRUE
"20094",TRUE
"20095",TRUE
"20096",TRUE
"20097",TRUE
"20098",TRUE
"20099",TRUE
"20100",TRUE
"20101",TRUE
"20102",TRUE
"20103",TRUE
"20104",TRUE
"20105",TRUE
"20106",TRUE
"20107",TRUE
"20108",TRUE
"20109",TRUE
"20110",TRUE
"20111",TRUE
"20112",TRUE
"20113",TRUE
"20114",TRUE
"20115",TRUE
"20116",TRUE
"20117",TRUE
"20118",TRUE
"20119",TRUE
"20120",TRUE
"20121",TRUE
"20122",TRUE
"20123",TRUE
"20124",TRUE
"20125",TRUE
"20126",TRUE
"20127",FALSE
"20128",FALSE
"20129",FALSE
"20130",TRUE
"20131",FALSE
"20132",FALSE
"20133",FALSE
"20134",FALSE
"20135",FALSE
"20136",FALSE
"20137",FALSE
"20138",FALSE
"20139",FALSE
"20140",FALSE
"20141",FALSE
"20142",TRUE
"20143",TRUE
"20144",TRUE
"20145",TRUE
"20146",TRUE
"20147",TRUE
"20148",TRUE
"20149",TRUE
"20150",TRUE
"20151",TRUE
"20152",TRUE
"20153",TRUE
"20154",TRUE
"20155",TRUE
"20156",TRUE
"20157",TRUE
"20158",TRUE
"20159",TRUE
"20160",TRUE
"20161",TRUE
"20162",TRUE
"20163",TRUE
"20164",TRUE
"20165",TRUE
"20166",TRUE
"20167",TRUE
"20168",TRUE
"20169",TRUE
"20170",TRUE
"20171",TRUE
"20172",TRUE
"20173",TRUE
"20174",TRUE
"20175",TRUE
"20176",TRUE
"20177",TRUE
"20178",TRUE
"20179",TRUE
"20180",TRUE
"20181",TRUE
"20182",TRUE
"20183",TRUE
"20184",TRUE
"20185",TRUE
"20186",TRUE
"20187",TRUE
"20188",TRUE
"20189",TRUE
"20190",TRUE
"20191",TRUE
"20192",TRUE
"20193",TRUE
"20194",TRUE
"20195",TRUE
"20196",TRUE
"20197",TRUE
"20198",TRUE
"20199",TRUE
"20200",TRUE
"20201",TRUE
"20202",TRUE
"20203",TRUE
"20204",TRUE
"20205",TRUE
"20206",TRUE
"20207",TRUE
"20208",TRUE
"20209",TRUE
"20210",TRUE
"20211",TRUE
"20212",TRUE
"20213",TRUE
"20214",TRUE
"20215",TRUE
"20216",TRUE
"20217",TRUE
"20218",TRUE
"20219",TRUE
"20220",TRUE
"20221",TRUE
"20222",TRUE
"20223",TRUE
"20224",TRUE
"20225",TRUE
"20226",TRUE
"20227",TRUE
"20228",TRUE
"20229",TRUE
"20230",TRUE
"20231",TRUE
"20232",TRUE
"20233",TRUE
"20234",TRUE
"20235",TRUE
"20236",TRUE
"20237",TRUE
"20238",TRUE
"20239",TRUE
"20240",TRUE
"20241",TRUE
"20242",TRUE
"20243",TRUE
"20244",TRUE
"20245",TRUE
"20246",TRUE
"20247",TRUE
"20248",TRUE
"20249",TRUE
"20250",TRUE
"20251",TRUE
"20252",TRUE
"20253",TRUE
"20254",TRUE
"20255",TRUE
"20256",TRUE
"20257",TRUE
"20258",TRUE
"20259",TRUE
"20260",TRUE
"20261",TRUE
"20262",TRUE
"20263",TRUE
"20264",TRUE
"20265",TRUE
"20266",TRUE
"20267",TRUE
"20268",TRUE
"20269",TRUE
"20270",TRUE
"20271",TRUE
"20272",TRUE
"20273",TRUE
"20274",TRUE
"20275",FALSE
"20276",FALSE
"20277",FALSE
"20278",TRUE
"20279",FALSE
"20280",FALSE
"20281",FALSE
"20282",FALSE
"20283",FALSE
"20284",FALSE
"20285",FALSE
"20286",FALSE
"20287",FALSE
"20288",FALSE
"20289",FALSE
"20290",FALSE
"20291",FALSE
"20292",FALSE
"20293",FALSE
"20294",FALSE
"20295",FALSE
"20296",FALSE
"20297",FALSE
"20298",FALSE
"20299",FALSE
"20300",FALSE
"20301",FALSE
"20302",FALSE
"20303",FALSE
"20304",FALSE
"20305",FALSE
"20306",FALSE
"20307",FALSE
"20308",FALSE
"20309",FALSE
"20310",FALSE
"20311",FALSE
"20312",FALSE
"20313",FALSE
"20314",FALSE
"20315",FALSE
"20316",FALSE
"20317",FALSE
"20318",FALSE
"20319",FALSE
"20320",FALSE
"20321",FALSE
"20322",FALSE
"20323",FALSE
"20324",FALSE
"20325",FALSE
"20326",FALSE
"20327",FALSE
"20328",FALSE
"20329",FALSE
"20330",FALSE
"20331",FALSE
"20332",FALSE
"20333",FALSE
"20334",FALSE
"20335",FALSE
"20336",FALSE
"20337",FALSE
"20338",FALSE
"20339",FALSE
"20340",FALSE
"20341",FALSE
"20342",FALSE
"20343",FALSE
"20344",FALSE
"20345",FALSE
"20346",FALSE
"20347",FALSE
"20348",FALSE
"20349",FALSE
"20350",FALSE
"20351",FALSE
"20352",FALSE
"20353",FALSE
"20354",FALSE
"20355",FALSE
"20356",FALSE
"20357",TRUE
"20358",TRUE
"20359",TRUE
"20360",TRUE
"20361",TRUE
"20362",FALSE
"20363",FALSE
"20364",FALSE
"20365",TRUE
"20366",TRUE
"20367",TRUE
"20368",TRUE
"20369",TRUE
"20370",TRUE
"20371",TRUE
"20372",FALSE
"20373",FALSE
"20374",FALSE
"20375",FALSE
"20376",FALSE
"20377",FALSE
"20378",FALSE
"20379",FALSE
"20380",FALSE
"20381",TRUE
"20382",TRUE
"20383",TRUE
"20384",TRUE
"20385",TRUE
"20386",TRUE
"20387",TRUE
"20388",TRUE
"20389",TRUE
"20390",TRUE
"20391",TRUE
"20392",TRUE
"20393",TRUE
"20394",TRUE
"20395",TRUE
"20396",TRUE
"20397",TRUE
"20398",TRUE
"20399",TRUE
"20400",TRUE
"20401",TRUE
"20402",TRUE
"20403",TRUE
"20404",TRUE
"20405",TRUE
"20406",TRUE
"20407",TRUE
"20408",TRUE
"20409",TRUE
"20410",TRUE
"20411",TRUE
"20412",TRUE
"20413",TRUE
"20414",TRUE
"20415",TRUE
"20416",TRUE
"20417",TRUE
"20418",TRUE
"20419",TRUE
"20420",TRUE
"20421",TRUE
"20422",TRUE
"20423",TRUE
"20424",TRUE
"20425",TRUE
"20426",TRUE
"20427",TRUE
"20428",TRUE
"20429",FALSE
"20430",FALSE
"20431",FALSE
"20432",FALSE
"20433",FALSE
"20434",FALSE
"20435",FALSE
"20436",FALSE
"20437",FALSE
"20438",FALSE
"20439",TRUE
"20440",FALSE
"20441",FALSE
"20442",TRUE
"20443",FALSE
"20444",FALSE
"20445",TRUE
"20446",FALSE
"20447",TRUE
"20448",TRUE
"20449",TRUE
"20450",TRUE
"20451",TRUE
"20452",TRUE
"20453",TRUE
"20454",TRUE
"20455",TRUE
"20456",TRUE
"20457",TRUE
"20458",TRUE
"20459",TRUE
"20460",TRUE
"20461",TRUE
"20462",TRUE
"20463",TRUE
"20464",TRUE
"20465",TRUE
"20466",TRUE
"20467",TRUE
"20468",TRUE
"20469",TRUE
"20470",TRUE
"20471",TRUE
"20472",TRUE
"20473",TRUE
"20474",TRUE
"20475",TRUE
"20476",TRUE
"20477",TRUE
"20478",TRUE
"20479",TRUE
"20480",TRUE
"20481",TRUE
"20482",TRUE
"20483",TRUE
"20484",TRUE
"20485",TRUE
"20486",TRUE
"20487",TRUE
"20488",TRUE
"20489",TRUE
"20490",TRUE
"20491",TRUE
"20492",TRUE
"20493",TRUE
"20494",TRUE
"20495",TRUE
"20496",FALSE
"20497",TRUE
"20498",TRUE
"20499",TRUE
"20500",TRUE
"20501",TRUE
"20502",TRUE
"20503",TRUE
"20504",TRUE
"20505",FALSE
"20506",TRUE
"20507",TRUE
"20508",TRUE
"20509",TRUE
"20510",TRUE
"20511",TRUE
"20512",TRUE
"20513",TRUE
"20514",TRUE
"20515",TRUE
"20516",TRUE
"20517",TRUE
"20518",TRUE
"20519",TRUE
"20520",TRUE
"20521",TRUE
"20522",TRUE
"20523",TRUE
"20524",TRUE
"20525",TRUE
"20526",TRUE
"20527",TRUE
"20528",TRUE
"20529",TRUE
"20530",TRUE
"20531",TRUE
"20532",TRUE
"20533",TRUE
"20534",TRUE
"20535",TRUE
"20536",TRUE
"20537",TRUE
"20538",TRUE
"20539",TRUE
"20540",TRUE
"20541",TRUE
"20542",TRUE
"20543",TRUE
"20544",TRUE
"20545",TRUE
"20546",TRUE
"20547",TRUE
"20548",TRUE
"20549",TRUE
"20550",TRUE
"20551",TRUE
"20552",TRUE
"20553",TRUE
"20554",TRUE
"20555",TRUE
"20556",TRUE
"20557",TRUE
"20558",TRUE
"20559",TRUE
"20560",TRUE
"20561",TRUE
"20562",FALSE
"20563",TRUE
"20564",FALSE
"20565",FALSE
"20566",FALSE
"20567",TRUE
"20568",FALSE
"20569",TRUE
"20570",FALSE
"20571",FALSE
"20572",FALSE
"20573",FALSE
"20574",TRUE
"20575",TRUE
"20576",FALSE
"20577",FALSE
"20578",TRUE
"20579",FALSE
"20580",TRUE
"20581",FALSE
"20582",TRUE
"20583",TRUE
"20584",TRUE
"20585",TRUE
"20586",TRUE
"20587",TRUE
"20588",TRUE
"20589",TRUE
"20590",TRUE
"20591",TRUE
"20592",TRUE
"20593",TRUE
"20594",TRUE
"20595",TRUE
"20596",TRUE
"20597",TRUE
"20598",TRUE
"20599",TRUE
"20600",TRUE
"20601",TRUE
"20602",TRUE
"20603",TRUE
"20604",TRUE
"20605",TRUE
"20606",TRUE
"20607",TRUE
"20608",TRUE
"20609",TRUE
"20610",TRUE
"20611",TRUE
"20612",TRUE
"20613",TRUE
"20614",TRUE
"20615",TRUE
"20616",TRUE
"20617",TRUE
"20618",TRUE
"20619",TRUE
"20620",TRUE
"20621",TRUE
"20622",TRUE
"20623",TRUE
"20624",TRUE
"20625",TRUE
"20626",TRUE
"20627",TRUE
"20628",TRUE
"20629",TRUE
"20630",TRUE
"20631",TRUE
"20632",TRUE
"20633",TRUE
"20634",TRUE
"20635",TRUE
"20636",TRUE
"20637",FALSE
"20638",TRUE
"20639",FALSE
"20640",TRUE
"20641",FALSE
"20642",FALSE
"20643",FALSE
"20644",FALSE
"20645",FALSE
"20646",FALSE
"20647",FALSE
"20648",TRUE
"20649",FALSE
"20650",FALSE
"20651",FALSE
"20652",FALSE
"20653",FALSE
"20654",TRUE
"20655",TRUE
"20656",TRUE
"20657",TRUE
"20658",TRUE
"20659",TRUE
"20660",TRUE
"20661",TRUE
"20662",TRUE
"20663",TRUE
"20664",TRUE
"20665",TRUE
"20666",TRUE
"20667",TRUE
"20668",TRUE
"20669",TRUE
"20670",TRUE
"20671",TRUE
"20672",TRUE
"20673",TRUE
"20674",TRUE
"20675",TRUE
"20676",TRUE
"20677",TRUE
"20678",TRUE
"20679",TRUE
"20680",TRUE
"20681",TRUE
"20682",TRUE
"20683",TRUE
"20684",TRUE
"20685",TRUE
"20686",TRUE
"20687",TRUE
"20688",TRUE
"20689",TRUE
"20690",TRUE
"20691",TRUE
"20692",TRUE
"20693",TRUE
"20694",TRUE
"20695",TRUE
"20696",TRUE
"20697",TRUE
"20698",TRUE
"20699",TRUE
"20700",TRUE
"20701",TRUE
"20702",TRUE
"20703",TRUE
"20704",TRUE
"20705",TRUE
"20706",TRUE
"20707",TRUE
"20708",FALSE
"20709",FALSE
"20710",FALSE
"20711",TRUE
"20712",FALSE
"20713",FALSE
"20714",FALSE
"20715",TRUE
"20716",FALSE
"20717",FALSE
"20718",FALSE
"20719",FALSE
"20720",FALSE
"20721",TRUE
"20722",TRUE
"20723",TRUE
"20724",TRUE
"20725",TRUE
"20726",TRUE
"20727",TRUE
"20728",TRUE
"20729",TRUE
"20730",TRUE
"20731",TRUE
"20732",TRUE
"20733",TRUE
"20734",TRUE
"20735",TRUE
"20736",TRUE
"20737",TRUE
"20738",TRUE
"20739",TRUE
"20740",TRUE
"20741",TRUE
"20742",TRUE
"20743",TRUE
"20744",TRUE
"20745",TRUE
"20746",TRUE
"20747",TRUE
"20748",TRUE
"20749",TRUE
"20750",TRUE
"20751",TRUE
"20752",TRUE
"20753",TRUE
"20754",TRUE
"20755",TRUE
"20756",TRUE
"20757",TRUE
"20758",TRUE
"20759",TRUE
"20760",TRUE
"20761",TRUE
"20762",TRUE
"20763",TRUE
"20764",TRUE
"20765",TRUE
"20766",TRUE
"20767",TRUE
"20768",TRUE
"20769",TRUE
"20770",TRUE
"20771",TRUE
"20772",TRUE
"20773",TRUE
"20774",TRUE
"20775",FALSE
"20776",FALSE
"20777",FALSE
"20778",TRUE
"20779",FALSE
"20780",FALSE
"20781",FALSE
"20782",TRUE
"20783",FALSE
"20784",FALSE
"20785",FALSE
"20786",FALSE
"20787",FALSE
"20788",TRUE
"20789",TRUE
"20790",TRUE
"20791",TRUE
"20792",TRUE
"20793",TRUE
"20794",TRUE
"20795",TRUE
"20796",TRUE
"20797",TRUE
"20798",TRUE
"20799",TRUE
"20800",TRUE
"20801",TRUE
"20802",TRUE
"20803",TRUE
"20804",TRUE
"20805",TRUE
"20806",TRUE
"20807",TRUE
"20808",TRUE
"20809",TRUE
"20810",TRUE
"20811",TRUE
"20812",TRUE
"20813",TRUE
"20814",TRUE
"20815",TRUE
"20816",TRUE
"20817",TRUE
"20818",TRUE
"20819",TRUE
"20820",TRUE
"20821",TRUE
"20822",TRUE
"20823",TRUE
"20824",TRUE
"20825",TRUE
"20826",TRUE
"20827",TRUE
"20828",TRUE
"20829",TRUE
"20830",TRUE
"20831",TRUE
"20832",TRUE
"20833",FALSE
"20834",FALSE
"20835",FALSE
"20836",FALSE
"20837",FALSE
"20838",TRUE
"20839",TRUE
"20840",FALSE
"20841",FALSE
"20842",TRUE
"20843",FALSE
"20844",FALSE
"20845",FALSE
"20846",FALSE
"20847",FALSE
"20848",FALSE
"20849",FALSE
"20850",TRUE
"20851",TRUE
"20852",TRUE
"20853",TRUE
"20854",TRUE
"20855",TRUE
"20856",TRUE
"20857",TRUE
"20858",TRUE
"20859",TRUE
"20860",TRUE
"20861",TRUE
"20862",TRUE
"20863",TRUE
"20864",TRUE
"20865",TRUE
"20866",TRUE
"20867",TRUE
"20868",TRUE
"20869",TRUE
"20870",TRUE
"20871",TRUE
"20872",TRUE
"20873",TRUE
"20874",TRUE
"20875",TRUE
"20876",TRUE
"20877",TRUE
"20878",TRUE
"20879",TRUE
"20880",TRUE
"20881",TRUE
"20882",TRUE
"20883",TRUE
"20884",TRUE
"20885",TRUE
"20886",TRUE
"20887",TRUE
"20888",TRUE
"20889",TRUE
"20890",TRUE
"20891",TRUE
"20892",TRUE
"20893",TRUE
"20894",TRUE
"20895",TRUE
"20896",TRUE
"20897",TRUE
"20898",FALSE
"20899",TRUE
"20900",FALSE
"20901",TRUE
"20902",TRUE
"20903",TRUE
"20904",TRUE
"20905",TRUE
"20906",TRUE
"20907",TRUE
"20908",TRUE
"20909",TRUE
"20910",TRUE
"20911",FALSE
"20912",TRUE
"20913",FALSE
"20914",TRUE
"20915",TRUE
"20916",TRUE
"20917",TRUE
"20918",TRUE
"20919",TRUE
"20920",TRUE
"20921",TRUE
"20922",TRUE
"20923",TRUE
"20924",TRUE
"20925",TRUE
"20926",TRUE
"20927",TRUE
"20928",TRUE
"20929",TRUE
"20930",TRUE
"20931",TRUE
"20932",TRUE
"20933",TRUE
"20934",TRUE
"20935",TRUE
"20936",TRUE
"20937",TRUE
"20938",TRUE
"20939",TRUE
"20940",TRUE
"20941",TRUE
"20942",TRUE
"20943",TRUE
"20944",TRUE
"20945",TRUE
"20946",TRUE
"20947",TRUE
"20948",TRUE
"20949",TRUE
"20950",TRUE
"20951",TRUE
"20952",TRUE
"20953",TRUE
"20954",TRUE
"20955",TRUE
"20956",TRUE
"20957",TRUE
"20958",TRUE
"20959",TRUE
"20960",TRUE
"20961",TRUE
"20962",TRUE
"20963",TRUE
"20964",TRUE
"20965",FALSE
"20966",FALSE
"20967",FALSE
"20968",FALSE
"20969",TRUE
"20970",TRUE
"20971",TRUE
"20972",TRUE
"20973",TRUE
"20974",TRUE
"20975",TRUE
"20976",TRUE
"20977",TRUE
"20978",TRUE
"20979",TRUE
"20980",TRUE
"20981",TRUE
"20982",TRUE
"20983",TRUE
"20984",TRUE
"20985",TRUE
"20986",TRUE
"20987",TRUE
"20988",TRUE
"20989",TRUE
"20990",TRUE
"20991",TRUE
"20992",TRUE
"20993",TRUE
"20994",TRUE
"20995",TRUE
"20996",TRUE
"20997",TRUE
"20998",TRUE
"20999",TRUE
"21000",TRUE
"21001",TRUE
"21002",TRUE
"21003",TRUE
"21004",TRUE
"21005",TRUE
"21006",TRUE
"21007",TRUE
"21008",TRUE
"21009",TRUE
"21010",TRUE
"21011",TRUE
"21012",TRUE
"21013",TRUE
"21014",TRUE
"21015",TRUE
"21016",TRUE
"21017",TRUE
"21018",TRUE
"21019",TRUE
"21020",TRUE
"21021",TRUE
"21022",TRUE
"21023",TRUE
"21024",TRUE
"21025",TRUE
"21026",TRUE
"21027",TRUE
"21028",TRUE
"21029",TRUE
"21030",TRUE
"21031",TRUE
"21032",TRUE
"21033",FALSE
"21034",FALSE
"21035",FALSE
"21036",FALSE
"21037",FALSE
"21038",FALSE
"21039",TRUE
"21040",TRUE
"21041",TRUE
"21042",TRUE
"21043",TRUE
"21044",TRUE
"21045",TRUE
"21046",TRUE
"21047",TRUE
"21048",TRUE
"21049",TRUE
"21050",TRUE
"21051",TRUE
"21052",TRUE
"21053",TRUE
"21054",TRUE
"21055",TRUE
"21056",TRUE
"21057",TRUE
"21058",TRUE
"21059",TRUE
"21060",TRUE
"21061",TRUE
"21062",TRUE
"21063",TRUE
"21064",TRUE
"21065",TRUE
"21066",TRUE
"21067",TRUE
"21068",TRUE
"21069",TRUE
"21070",TRUE
"21071",TRUE
"21072",TRUE
"21073",TRUE
"21074",TRUE
"21075",TRUE
"21076",TRUE
"21077",TRUE
"21078",TRUE
"21079",TRUE
"21080",TRUE
"21081",TRUE
"21082",TRUE
"21083",TRUE
"21084",TRUE
"21085",TRUE
"21086",TRUE
"21087",TRUE
"21088",TRUE
"21089",TRUE
"21090",TRUE
"21091",TRUE
"21092",TRUE
"21093",TRUE
"21094",TRUE
"21095",TRUE
"21096",TRUE
"21097",TRUE
"21098",TRUE
"21099",TRUE
"21100",TRUE
"21101",TRUE
"21102",TRUE
"21103",TRUE
"21104",TRUE
"21105",TRUE
"21106",TRUE
"21107",TRUE
"21108",TRUE
"21109",TRUE
"21110",TRUE
"21111",TRUE
"21112",TRUE
"21113",TRUE
"21114",TRUE
"21115",TRUE
"21116",TRUE
"21117",TRUE
"21118",TRUE
"21119",TRUE
"21120",TRUE
"21121",TRUE
"21122",TRUE
"21123",TRUE
"21124",TRUE
"21125",TRUE
"21126",TRUE
"21127",TRUE
"21128",TRUE
"21129",TRUE
"21130",TRUE
"21131",TRUE
"21132",TRUE
"21133",TRUE
"21134",TRUE
"21135",TRUE
"21136",TRUE
"21137",TRUE
"21138",TRUE
